
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,07/02/2014,1152,N581NW,HNL,06:18,06:17,0313 ,-1,06:00,0017,0000,0000,0000,0000,0000,
  DL,07/02/2014,1505,N675DL,MSP,20:02,19:50,0257 ,-12,19:43,0007,0000,0000,0000,0000,0000,
  DL,07/02/2014,1649,N816DN,ATL,00:13,00:24,0308 ,11,00:19,0005,0000,0000,0000,0000,0000,
  DL,07/02/2014,1731,N810DN,DTW,20:07,19:36,0312 ,-31,19:26,0010,0000,0000,0000,0000,0000,
  DL,07/02/2014,1775,N140LL,ATL,17:52,17:43,0320 ,-9,17:32,0011,0000,0000,0000,0000,0000,
  DL,07/02/2014,1793,N960DN,MSP,16:58,17:07,0253 ,9,17:02,0005,0000,0000,0000,0000,0000,
  DL,07/02/2014,1894,N349NW,CVG,18:14,18:24,0299 ,10,18:09,0015,0000,0000,0000,0000,0000,
  DL,07/02/2014,1988,N802DN,DTW,22:23,21:51,0313 ,-32,21:43,0008,0000,0000,0000,0000,0000,
  DL,07/02/2014,2049,N696DL,ATL,10:28,10:24,0313 ,-4,10:19,0005,0000,0000,0000,0000,0000,
  DL,07/02/2014,2209,N127DL,MSP,21:58,23:30,0248 ,92,23:20,0010,0000,0000,0092,0000,0000,
  DL,07/02/2014,2260,N129DL,ATL,12:05,11:35,0321 ,-30,11:28,0007,0000,0000,0000,0000,0000,
  DL,07/02/2014,2265,N591NW,ATL,21:45,21:33,0310 ,-12,21:27,0006,0000,0000,0000,0000,0000,
  DL,07/02/2014,2305,N138DL,MSP,11:41,18:57,0256 ,436,18:49,0008,0436,0000,0000,0000,0000,
  DL,07/02/2014,2375,N373NW,SLC,12:27,12:51,0132 ,24,12:42,0009,0000,0000,0024,0000,0000,
  DL,07/02/2014,2382,N332NB,SLC,22:57,23:10,0127 ,13,23:07,0003,0000,0000,0000,0000,0000,
  DL,07/02/2014,2552,N596NW,ATL,13:06,13:00,0316 ,-6,12:56,0004,0000,0000,0000,0000,0000,
  DL,07/02/2014,2556,N695DL,DTW,14:26,14:08,0316 ,-18,14:04,0004,0000,0000,0000,0000,0000,
  DL,07/03/2014,0241,N6710E,ATL,20:10,20:12,0319 ,2,20:05,0007,0000,0000,0000,0000,0000,
  DL,07/03/2014,0415,N709TW,JFK,20:25,20:40,0415 ,15,20:33,0007,0014,0000,0001,0000,0000,
  DL,07/03/2014,0419,N717TW,JFK,21:49,23:11,0414 ,82,22:59,0012,0000,0000,0071,0000,0011,
  DL,07/03/2014,0431,N712TW,JFK,12:31,12:11,0391 ,-20,12:03,0008,0000,0000,0000,0000,0000,
  DL,07/03/2014,0432,N713TW,JFK,15:10,14:46,0385 ,-24,14:39,0007,0000,0000,0000,0000,0000,
  DL,07/03/2014,0435,N711ZX,JFK,23:09,23:20,0414 ,11,23:12,0008,0000,0000,0000,0000,0000,
  DL,07/03/2014,0469,N707TW,JFK,10:30,10:19,0390 ,-11,10:11,0008,0000,0000,0000,0000,0000,
  DL,07/03/2014,0486,N710TW,JFK,18:10,18:11,0400 ,1,18:03,0008,0000,0000,0000,0000,0000,
  DL,07/03/2014,0745,N125DL,DTW,10:56,10:27,0321 ,-29,10:18,0009,0000,0000,0000,0000,0000,
  DL,07/03/2014,0949,N803DN,MSP,09:32,09:00,0252 ,-32,08:54,0006,0000,0000,0000,0000,0000,
  DL,07/03/2014,0956,N822DN,ATL,14:55,14:35,0310 ,-20,14:30,0005,0000,0000,0000,0000,0000,
  DL,07/03/2014,0998,N900PC,MSP,00:03,00:30,0248 ,27,00:25,0005,0027,0000,0000,0000,0000,
  DL,07/03/2014,1145,N591NW,DTW,18:11,17:40,0316 ,-31,17:32,0008,0000,0000,0000,0000,0000,
  DL,07/03/2014,1151,N589NW,MSP,13:51,13:32,0251 ,-19,13:16,0016,0000,0000,0000,0000,0000,
  DL,07/03/2014,1152,N594NW,HNL,06:18,06:19,0313 ,1,06:08,0011,0000,0000,0000,0000,0000,
  DL,07/03/2014,1505,N670DN,MSP,20:02,19:31,0257 ,-31,19:22,0009,0000,0000,0000,0000,0000,
  DL,07/03/2014,1649,N672DL,ATL,00:12,00:11,0307 ,-1,23:55,0016,0000,0000,0000,0000,0000,
  DL,07/03/2014,1731,N820DN,DTW,20:07,19:36,0312 ,-31,19:30,0006,0000,0000,0000,0000,0000,
  DL,07/03/2014,1775,N144DA,ATL,17:52,17:42,0320 ,-10,17:37,0005,0000,0000,0000,0000,0000,
  DL,07/03/2014,1793,N903DA,MSP,16:58,16:22,0253 ,-36,16:16,0006,0000,0000,0000,0000,0000,
  DL,07/03/2014,1894,N341NW,CVG,18:14,17:56,0299 ,-18,17:49,0007,0000,0000,0000,0000,0000,
  DL,07/03/2014,1988,N815DN,DTW,22:13,22:29,0313 ,16,22:08,0021,0000,0000,0016,0000,0000,
  DL,07/03/2014,2049,N815DN,ATL,10:28,10:04,0313 ,-24,09:57,0007,0000,0000,0000,0000,0000,
  DL,07/03/2014,2209,N124DE,MSP,21:58,21:55,0248 ,-3,21:43,0012,0000,0000,0000,0000,0000,
  DL,07/03/2014,2260,N137DL,ATL,12:05,11:34,0321 ,-31,11:27,0007,0000,0000,0000,0000,0000,
  DL,07/03/2014,2265,N588NW,ATL,21:35,21:26,0310 ,-9,21:18,0008,0000,0000,0000,0000,0000,
  DL,07/03/2014,2305,N130DL,MSP,11:41,11:22,0256 ,-19,10:54,0028,0000,0000,0000,0000,0000,
  DL,07/03/2014,2375,N344NW,SLC,12:27,12:13,0132 ,-14,12:08,0005,0000,0000,0000,0000,0000,
  DL,07/03/2014,2382,N330NB,SLC,22:57,22:41,0127 ,-16,22:34,0007,0000,0000,0000,0000,0000,
  DL,07/03/2014,2552,N587NW,ATL,13:06,14:44,0316 ,98,14:35,0009,0098,0000,0000,0000,0000,
  DL,07/03/2014,2556,N900PC,DTW,14:26,14:05,0316 ,-21,13:58,0007,0000,0000,0000,0000,0000,
  DL,07/04/2014,0241,N394DA,ATL,20:07,19:48,0316 ,-19,19:35,0013,0000,0000,0000,0000,0000,
  DL,07/04/2014,0415,N711ZX,JFK,20:20,20:20,0410 ,0,20:15,0005,0000,0000,0000,0000,0000,
  DL,07/04/2014,0431,N710TW,JFK,12:28,12:13,0388 ,-15,12:07,0006,0000,0000,0000,0000,0000,
  DL,07/04/2014,0432,N706TW,JFK,15:08,14:37,0383 ,-31,14:33,0004,0000,0000,0000,0000,0000,
  DL,07/04/2014,0435,N712TW,JFK,23:04,00:39,0409 ,95,00:34,0005,0019,0000,0000,0000,0076,
  DL,07/04/2014,0469,N709TW,JFK,10:30,10:02,0390 ,-28,09:56,0006,0000,0000,0000,0000,0000,
  DL,07/04/2014,0745,N126DL,DTW,10:52,10:22,0317 ,-30,10:14,0008,0000,0000,0000,0000,0000,
  DL,07/04/2014,0858,N801DZ,MSP,13:50,13:37,0250 ,-13,13:22,0015,0000,0000,0000,0000,0000,
  DL,07/04/2014,0956,N652DL,ATL,16:06,15:40,0311 ,-26,15:35,0005,0000,0000,0000,0000,0000,
  DL,07/04/2014,1145,N591NW,DTW,18:09,17:38,0314 ,-31,17:31,0007,0000,0000,0000,0000,0000,
  DL,07/04/2014,1152,N581NW,HNL,06:17,06:22,0312 ,5,06:07,0015,0000,0000,0000,0000,0000,
  DL,07/04/2014,1793,N6716C,MSP,21:56,21:46,0246 ,-10,21:37,0009,0000,0000,0000,0000,0000,
  DL,07/04/2014,1988,N815DN,DTW,22:11,21:42,0311 ,-29,21:35,0007,0000,0000,0000,0000,0000,
  DL,07/04/2014,2049,N815DN,ATL,10:25,10:12,0310 ,-13,10:07,0005,0000,0000,0000,0000,0000,
  DL,07/04/2014,2260,N584NW,ATL,12:01,11:28,0317 ,-33,11:22,0006,0000,0000,0000,0000,0000,
