
   Detailed Statistics  
    Departures 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): October
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,10/01/2015,0061,N136DL,ATL,12:00,12:00,0285 ,0270,0,12:25,0025,0000,0000,0000,0000,0000,
  DL,10/01/2015,0064,N121DE,ATL,08:55,08:54,0283 ,0254,-1,09:09,0015,0000,0000,0000,0000,0000,
  DL,10/01/2015,0240,N823DN,ATL,07:40,07:38,0274 ,0259,-2,07:51,0013,0000,0000,0000,0000,0000,
  DL,10/01/2015,0320,N801DZ,DTW,22:40,22:54,0269 ,0251,14,23:07,0013,0000,0000,0000,0000,0000,
  DL,10/01/2015,0414,N152DL,JFK,08:30,08:29,0338 ,0340,-1,09:00,0031,0000,0000,0000,0000,0000,
  DL,10/01/2015,0468,N706TW,JFK,13:20,13:55,0339 ,0355,35,14:36,0041,0000,0000,0026,0000,0025,
  DL,10/01/2015,0854,N836DN,DTW,07:00,06:57,0280 ,0259,-3,07:13,0016,0000,0000,0000,0000,0000,
  DL,10/01/2015,1072,N3746H,SLC,16:20,16:13,0107 ,0113,-7,16:38,0025,0000,0000,0000,0000,0000,
  DL,10/01/2015,1349,N821DN,ATL,06:10,06:05,0279 ,0268,-5,06:32,0027,0000,0000,0000,0000,0000,
  DL,10/01/2015,1583,N718TW,JFK,11:20,11:14,0347 ,0332,-6,11:43,0029,0000,0000,0000,0000,0000,
  DL,10/01/2015,1650,N330NW,SLC,13:10,13:33,0112 ,0100,23,13:53,0020,0000,0000,0000,0000,0000,
  DL,10/01/2015,1680,N819DN,ATL,14:30,14:39,0285 ,0282,9,15:17,0038,0000,0000,0000,0000,0000,
  DL,10/01/2015,1698,N842DN,DTW,09:00,09:00,0277 ,0258,0,09:16,0016,0000,0000,0000,0000,0000,
  DL,10/01/2015,1705,N372DA,ATL,16:55,17:02,0276 ,0252,7,17:15,0013,0000,0000,0000,0000,0000,
  DL,10/01/2015,1805,N696DL,MSP,00:05,00:16,0213 ,0192,11,00:30,0014,0000,0000,0000,0000,0000,
  DL,10/01/2015,1859,N707TW,JFK,06:15,06:10,0332 ,0314,-5,06:29,0019,0000,0000,0000,0000,0000,
  DL,10/01/2015,1880,N126DL,ATL,23:10,23:09,0273 ,0258,-1,23:26,0017,0000,0000,0000,0000,0000,
  DL,10/01/2015,1888,N812DN,DTW,11:25,11:22,0280 ,0282,-3,11:50,0028,0000,0000,0000,0000,0000,
  DL,10/01/2015,1894,N320US,CVG,12:05,12:18,0260 ,0249,13,12:32,0014,0000,0000,0000,0000,0000,
  DL,10/01/2015,2022,N332NW,MSP,10:45,10:39,0227 ,0190,-6,10:52,0013,0000,0000,0000,0000,0000,
  DL,10/01/2015,2040,N704X ,JFK,16:00,16:15,0336 ,0325,15,16:34,0019,0000,0000,0000,0000,0000,
  DL,10/01/2015,2105,N835DN,MSP,15:25,15:28,0215 ,0226,3,16:10,0042,0000,0000,0000,0000,0000,
  DL,10/01/2015,2240,N723TW,JFK,21:15,21:14,0327 ,0316,-1,21:33,0019,0000,0000,0000,0000,0000,
  DL,10/01/2015,2305,N831DN,MSP,12:30,12:50,0217 ,0200,20,13:10,0020,0000,0000,0000,0000,0000,
  DL,10/01/2015,2520,N128DL,DTW,13:14,13:15,0276 ,0266,1,13:38,0023,0000,0000,0000,0000,0000,
  DL,10/01/2015,2521,N721TW,JFK,23:08,23:14,0337 ,0329,6,23:33,0019,0000,0000,0000,0000,0000,
  DL,10/01/2015,2566,N368NW,MSP,06:35,06:30,0221 ,0201,-5,06:50,0020,0000,0000,0000,0000,0000,
  DL,10/01/2015,2604,N713TW,JFK,12:20,12:34,0340 ,0343,14,13:02,0028,0000,0000,0017,0000,0000,
  DL,10/01/2015,2634,N668DN,MSP,08:30,08:26,0220 ,0191,-4,08:46,0020,0000,0000,0000,0000,0000,
  DL,10/01/2015,2753,N938AT,LAX,07:00,06:56,0080 ,0089,-4,07:17,0021,0000,0000,0000,0000,0000,
  DL,10/01/2015,2757,N899AT,LAX,09:00,09:01,0090 ,0102,1,09:15,0014,0000,0000,0000,0000,0000,
  DL,10/01/2015,2761,N938AT,LAX,11:00,10:58,0080 ,0105,-2,11:36,0038,0000,0000,0023,0000,0000,
  DL,10/01/2015,2765,N989AT,LAX,13:00,13:09,0090 ,0087,9,13:30,0021,0000,0000,0000,0000,0000,
  DL,10/01/2015,2769,N938AT,LAX,15:00,15:34,0080 ,0087,34,15:54,0020,0004,0000,0020,0000,0017,
  DL,10/01/2015,2773,N607AT,LAX,17:00,16:55,0080 ,0079,-5,17:12,0017,0000,0000,0000,0000,0000,
  DL,10/01/2015,2777,N997AT,LAX,19:00,19:58,0090 ,0092,58,20:23,0025,0000,0000,0018,0000,0042,
  DL,10/01/2015,2781,N607AT,LAX,21:00,20:58,0094 ,0091,-2,21:27,0029,0000,0000,0000,0000,0000,
  DL,10/02/2015,0061,N127DL,ATL,12:00,13:05,0285 ,0266,65,13:30,0025,0005,0000,0000,0000,0041,
  DL,10/02/2015,0064,N136DL,ATL,08:55,08:50,0283 ,0271,-5,09:13,0023,0000,0000,0000,0000,0000,
  DL,10/02/2015,0240,N815DN,ATL,07:40,07:40,0274 ,0262,0,07:55,0015,0000,0000,0000,0000,0000,
  DL,10/02/2015,0320,N832DN,DTW,22:40,22:39,0269 ,0267,-1,22:55,0016,0000,0000,0000,0000,0000,
  DL,10/02/2015,0414,N191DN,JFK,08:30,08:30,0338 ,0349,0,08:57,0027,0000,0000,0000,0000,0000,
  DL,10/02/2015,0468,N721TW,JFK,13:20,13:25,0339 ,0400,5,14:12,0047,0000,0000,0066,0000,0000,
  DL,10/02/2015,0854,N842DN,DTW,07:00,07:00,0280 ,0278,0,07:18,0018,0000,0000,0000,0000,0000,
  DL,10/02/2015,1072,N3756 ,SLC,16:20,16:17,0107 ,0117,-3,16:37,0020,0000,0000,0000,0000,0000,
  DL,10/02/2015,1349,N807DN,ATL,06:10,06:08,0279 ,0263,-2,06:30,0022,0000,0000,0000,0000,0000,
  DL,10/02/2015,1583,N723TW,JFK,11:20,11:31,0347 ,0352,11,12:03,0032,0000,0000,0016,0000,0000,
  DL,10/02/2015,1650,N361NW,SLC,13:10,13:31,0112 ,0121,21,14:05,0034,0011,0000,0009,0000,0010,
  DL,10/02/2015,1680,N805DN,ATL,14:30,14:32,0285 ,0265,2,14:49,0017,0000,0000,0000,0000,0000,
  DL,10/02/2015,1698,N836DN,DTW,09:00,09:03,0277 ,0267,3,09:21,0018,0000,0000,0000,0000,0000,
  DL,10/02/2015,1705,N384DA,ATL,16:55,16:54,0276 ,0265,-1,17:13,0019,0000,0000,0000,0000,0000,
  DL,10/02/2015,1805,N6701 ,MSP,00:05,00:13,0213 ,0195,8,00:23,0010,0000,0000,0000,0000,0000,
  DL,10/02/2015,1859,N718TW,JFK,06:15,06:11,0332 ,0334,-4,06:26,0015,0000,0000,0000,0000,0000,
  DL,10/02/2015,1880,N128DL,ATL,23:10,23:16,0273 ,0261,6,23:29,0013,0000,0000,0000,0000,0000,
  DL,10/02/2015,1888,N808DN,DTW,11:25,11:26,0280 ,0295,1,11:59,0033,0000,0000,0016,0000,0000,
  DL,10/02/2015,1894,N328NW,CVG,12:05,12:44,0260 ,0270,39,13:18,0034,0032,0000,0010,0000,0007,
  DL,10/02/2015,2022,N316US,MSP,10:45,10:44,0227 ,0211,-1,11:02,0018,0000,0000,0000,0000,0000,
  DL,10/02/2015,2040,N710TW,JFK,16:00,16:05,0336 ,0325,5,16:22,0017,0000,0000,0000,0000,0000,
  DL,10/02/2015,2105,N818DA,MSP,15:25,15:33,0215 ,0212,8,15:46,0013,0000,0000,0000,0000,0000,
  DL,10/02/2015,2240,N713TW,JFK,21:15,21:09,0327 ,0315,-6,21:21,0012,0000,0000,0000,0000,0000,
  DL,10/02/2015,2305,N843DN,MSP,12:30,12:27,0217 ,0213,-3,12:43,0016,0000,0000,0000,0000,0000,
  DL,10/02/2015,2520,N130DL,DTW,13:14,13:29,0276 ,0278,15,13:53,0024,0015,0000,0002,0000,0000,
  DL,10/02/2015,2521,N722TW,JFK,23:08,23:19,0337 ,0330,11,23:35,0016,0000,0000,0000,0000,0000,
  DL,10/02/2015,2566,N315US,MSP,06:35,06:45,0221 ,0216,10,07:00,0015,0000,0000,0000,0000,0000,
  DL,10/02/2015,2604,N704X ,JFK,12:20,12:46,0340 ,0335,26,13:01,0015,0000,0000,0021,0000,0000,
  DL,10/02/2015,2634,N683DA,MSP,08:30,08:27,0220 ,0219,-3,08:46,0019,0000,0000,0000,0000,0000,
