
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): February
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,02/03/2014,1151,N937DN,MSP,17:01,17:16,0251 ,15,17:11,0005,0003,0000,0000,0000,0012,
  DL,02/03/2014,1355,N803DN,ATL,16:20,16:06,0325 ,-14,16:02,0004,0000,0000,0000,0000,0000,
  DL,02/03/2014,1894,N380DA,CVG,11:25,12:20,0305 ,55,12:14,0006,0038,0000,0017,0000,0000,
  DL,02/03/2014,1988,N801DZ,DTW,22:16,22:59,0321 ,43,22:53,0006,0040,0000,0003,0000,0000,
  DL,02/03/2014,2023,N339NW,MSP,14:01,13:58,0246 ,-3,13:54,0004,0000,0000,0000,0000,0000,
  DL,02/03/2014,2049,N801DZ,ATL,10:40,10:24,0328 ,-16,10:19,0005,0000,0000,0000,0000,0000,
  DL,02/03/2014,2209,N311US,MSP,19:56,19:45,0251 ,-11,19:41,0004,0000,0000,0000,0000,0000,
  DL,02/03/2014,2265,N807DN,ATL,22:55,22:42,0328 ,-13,22:36,0006,0000,0000,0000,0000,0000,
  DL,02/03/2014,2305,N964DN,MSP,11:40,11:16,0265 ,-24,11:12,0004,0000,0000,0000,0000,0000,
  DL,02/03/2014,2349,N806DN,ATL,17:33,17:16,0328 ,-17,17:11,0005,0000,0000,0000,0000,0000,
  DL,02/03/2014,2375,N371DA,SLC,12:39,12:23,0124 ,-16,12:21,0002,0000,0000,0000,0000,0000,
  DL,02/04/2014,0241,N144DA,ATL,19:58,19:53,0328 ,-5,19:47,0006,0000,0000,0000,0000,0000,
  DL,02/04/2014,0409,N711ZX,JFK,19:48,19:24,0408 ,-24,19:17,0007,0000,0000,0000,0000,0000,
  DL,02/04/2014,0430,N709TW,JFK,10:40,11:33,0400 ,53,11:29,0004,0000,0010,0043,0000,0000,
  DL,02/04/2014,0432,N712TW,JFK,16:36,16:24,0396 ,-12,16:18,0006,0000,0000,0000,0000,0000,
  DL,02/04/2014,0435,N718TW,JFK,22:49,22:22,0409 ,-27,22:10,0012,0000,0000,0000,0000,0000,
  DL,02/04/2014,0469,N704X ,JFK,13:35,14:33,0395 ,58,14:24,0009,0000,0058,0000,0000,0000,
  DL,02/04/2014,0745,N810DN,DTW,11:05,11:07,0319 ,2,11:01,0006,0000,0000,0000,0000,0000,
  DL,02/04/2014,1116,N809DN,ATL,13:32,13:42,0332 ,10,13:38,0004,0000,0000,0000,0000,0000,
  DL,02/04/2014,1145,N801DZ,DTW,17:55,17:49,0315 ,-6,17:44,0005,0000,0000,0000,0000,0000,
  DL,02/04/2014,1151,N928DN,MSP,17:01,17:07,0251 ,6,16:58,0009,0000,0000,0000,0000,0000,
  DL,02/04/2014,1355,N804DN,ATL,16:20,16:07,0325 ,-13,16:02,0005,0000,0000,0000,0000,0000,
  DL,02/04/2014,1988,N813DN,DTW,22:16,21:58,0321 ,-18,21:51,0007,0000,0000,0000,0000,0000,
  DL,02/04/2014,2023,N324US,MSP,14:01,13:49,0246 ,-12,13:42,0007,0000,0000,0000,0000,0000,
  DL,02/04/2014,2049,N813DN,ATL,10:40,10:23,0328 ,-17,10:17,0006,0000,0000,0000,0000,0000,
  DL,02/04/2014,2209,N373NW,MSP,19:56,19:46,0251 ,-10,19:41,0005,0000,0000,0000,0000,0000,
  DL,02/04/2014,2265,N812DN,ATL,22:55,22:53,0328 ,-2,22:47,0006,0000,0000,0000,0000,0000,
  DL,02/04/2014,2305,N952DN,MSP,11:40,11:52,0265 ,12,11:47,0005,0000,0000,0000,0000,0000,
  DL,02/04/2014,2375,N381DN,SLC,12:39,12:27,0124 ,-12,12:23,0004,0000,0000,0000,0000,0000,
  DL,02/05/2014,0241,N126DL,ATL,19:58,20:22,0328 ,24,20:05,0017,0009,0000,0015,0000,0000,
  DL,02/05/2014,0409,N624AG,JFK,19:48,19:50,0408 ,2,19:45,0005,0000,0000,0000,0000,0000,
  DL,02/05/2014,0430,N707TW,JFK,10:40,00:00,0400 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,02/05/2014,0432,N705TW,JFK,16:36,00:00,0396 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,02/05/2014,0434,N712TW,JFK,21:12,21:21,0402 ,9,21:06,0015,0000,0000,0000,0000,0000,
  DL,02/05/2014,0435,N703TW,JFK,22:49,22:50,0409 ,1,22:32,0018,0000,0000,0000,0000,0000,
  DL,02/05/2014,0469,N662US,JFK,13:35,00:00,0395 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,02/05/2014,0745,N802DN,DTW,11:05,11:38,0319 ,33,11:31,0007,0000,0000,0033,0000,0000,
  DL,02/05/2014,1116,N803DN,ATL,13:32,13:41,0332 ,9,13:36,0005,0000,0000,0000,0000,0000,
  DL,02/05/2014,1145,N813DN,DTW,17:55,17:54,0315 ,-1,17:50,0004,0000,0000,0000,0000,0000,
  DL,02/05/2014,1151,N929DN,MSP,17:01,19:09,0251 ,128,19:01,0008,0128,0000,0000,0000,0000,
