
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): January
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,01/02/2014,2305,N928DN,MSP,11:40,11:29,0265 ,-11,11:20,0009,0000,0000,0000,0000,0000,
  DL,01/02/2014,2349,N698DL,ATL,17:14,17:14,0328 ,0,17:04,0010,0000,0000,0000,0000,0000,
  DL,01/02/2014,2375,N370NW,SLC,12:24,12:16,0124 ,-8,12:11,0005,0000,0000,0000,0000,0000,
  DL,01/03/2014,0241,N695DL,ATL,21:48,21:47,0328 ,-1,21:43,0004,0000,0000,0000,0000,0000,
  DL,01/03/2014,0409,N718TW,JFK,19:48,00:00,0408 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,01/03/2014,0430,N704X ,JFK,10:43,00:00,0403 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,01/03/2014,0432,N717TW,JFK,16:36,22:23,0396 ,347,22:17,0006,0000,0316,0031,0000,0000,
  DL,01/03/2014,0434,N702TW,JFK,21:12,23:37,0402 ,145,23:31,0006,0000,0069,0000,0000,0076,
  DL,01/03/2014,0435,N718TW,JFK,22:49,00:00,0409 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,01/03/2014,0469,N710TW,JFK,13:35,18:40,0395 ,305,18:33,0007,0000,0289,0016,0000,0000,
  DL,01/03/2014,0745,N809DN,DTW,11:09,11:05,0321 ,-4,11:00,0005,0000,0000,0000,0000,0000,
  DL,01/03/2014,0870,N382DA,ATL,23:53,00:31,0323 ,38,00:26,0005,0000,0020,0000,0000,0018,
  DL,01/03/2014,1116,N806DN,ATL,13:35,13:27,0329 ,-8,13:23,0004,0000,0000,0000,0000,0000,
  DL,01/03/2014,1145,N378DA,DTW,17:54,17:44,0314 ,-10,17:41,0003,0000,0000,0000,0000,0000,
  DL,01/03/2014,1151,N924DN,MSP,16:46,16:36,0251 ,-10,16:30,0006,0000,0000,0000,0000,0000,
  DL,01/03/2014,1152,N710TW,HNL,06:29,06:53,0317 ,24,06:47,0006,0000,0000,0000,0000,0024,
  DL,01/03/2014,1355,N808DN,ATL,12:14,12:18,0330 ,4,12:14,0004,0000,0000,0000,0000,0000,
  DL,01/03/2014,1505,N614DL,MSP,21:55,22:30,0250 ,35,22:23,0007,0032,0000,0003,0000,0000,
  DL,01/03/2014,1731,N6710E,DTW,20:00,19:56,0322 ,-4,19:52,0004,0000,0000,0000,0000,0000,
  DL,01/03/2014,1767,N676DL,DTW,22:07,22:35,0319 ,28,22:30,0005,0028,0000,0000,0000,0000,
  DL,01/03/2014,1844,N397DA,DTW,14:34,14:29,0314 ,-5,14:21,0008,0000,0000,0000,0000,0000,
  DL,01/03/2014,1894,N329NW,CVG,18:20,19:08,0305 ,48,19:03,0005,0000,0006,0000,0000,0042,
  DL,01/03/2014,1930,N803DN,ATL,10:42,10:31,0327 ,-11,10:27,0004,0000,0000,0000,0000,0000,
  DL,01/03/2014,2023,N940DN,MSP,13:45,14:52,0255 ,67,14:45,0007,0067,0000,0000,0000,0000,
  DL,01/03/2014,2209,N136DL,MSP,19:58,20:47,0253 ,49,20:40,0007,0043,0000,0006,0000,0000,
  DL,01/03/2014,2265,N697DL,ATL,18:52,18:44,0327 ,-8,18:39,0005,0000,0000,0000,0000,0000,
  DL,01/03/2014,2305,N964DN,MSP,11:40,11:19,0265 ,-21,11:11,0008,0000,0000,0000,0000,0000,
  DL,01/03/2014,2349,N615DL,ATL,17:14,17:06,0328 ,-8,17:01,0005,0000,0000,0000,0000,0000,
  DL,01/03/2014,2375,N363NW,SLC,12:24,12:20,0124 ,-4,12:14,0006,0000,0000,0000,0000,0000,
  DL,01/04/2014,0241,N686DA,ATL,21:48,22:12,0328 ,24,22:07,0005,0004,0000,0000,0000,0020,
  DL,01/04/2014,0409,N184DN,JFK,19:48,00:00,0408 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,01/04/2014,0430,N709TW,JFK,10:43,00:00,0403 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,01/04/2014,0434,N703TW,JFK,21:12,21:26,0402 ,14,21:21,0005,0000,0000,0000,0000,0000,
  DL,01/04/2014,0435,N722TW,JFK,22:49,03:18,0409 ,269,03:13,0005,0000,0269,0000,0000,0000,
  DL,01/04/2014,0745,N803DN,DTW,11:09,11:09,0321 ,0,11:03,0006,0000,0000,0000,0000,0000,
  DL,01/04/2014,0870,N395DN,ATL,23:53,00:34,0323 ,41,00:29,0005,0041,0000,0000,0000,0000,
  DL,01/04/2014,1116,N809DN,ATL,13:35,13:21,0329 ,-14,13:14,0007,0000,0000,0000,0000,0000,
  DL,01/04/2014,1145,N378DA,DTW,17:54,17:56,0314 ,2,17:44,0012,0000,0000,0000,0000,0000,
  DL,01/04/2014,1151,N949DN,MSP,16:46,16:28,0251 ,-18,16:19,0009,0000,0000,0000,0000,0000,
  DL,01/04/2014,1152,N717TW,HNL,06:29,06:17,0317 ,-12,05:52,0025,0000,0000,0000,0000,0000,
  DL,01/04/2014,1355,N397DA,ATL,12:14,12:00,0330 ,-14,11:55,0005,0000,0000,0000,0000,0000,
  DL,01/04/2014,1505,N660DL,MSP,21:55,21:28,0250 ,-27,21:17,0011,0000,0000,0000,0000,0000,
  DL,01/04/2014,1731,N643DL,DTW,20:00,19:44,0322 ,-16,19:36,0008,0000,0000,0000,0000,0000,
  DL,01/04/2014,1767,N687DL,DTW,22:07,21:45,0319 ,-22,21:36,0009,0000,0000,0000,0000,0000,
  DL,01/04/2014,1844,N3752 ,DTW,14:34,14:34,0314 ,0,14:28,0006,0000,0000,0000,0000,0000,
  DL,01/04/2014,1894,N329NW,CVG,18:20,19:33,0305 ,73,19:27,0006,0002,0000,0000,0000,0071,
  DL,01/04/2014,1930,N806DN,ATL,10:42,10:31,0327 ,-11,10:27,0004,0000,0000,0000,0000,0000,
  DL,01/04/2014,2023,N940DN,MSP,13:45,14:12,0255 ,27,14:08,0004,0000,0000,0017,0000,0010,
