
   Detailed Statistics  
    Departures 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): November
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,11/01/2014,0016,N798AA,JFK,12:30,12:26,0340 ,0348,-4,12:41,0015,0000,0000,0000,0000,0000,
  AA,11/01/2014,0018,N794AA,JFK,22:25,22:23,0335 ,0335,-2,22:48,0025,0000,0000,0000,0000,0000,
  AA,11/01/2014,0020,N790AA,JFK,15:00,14:57,0335 ,0332,-3,15:11,0014,0000,0000,0000,0000,0000,
  AA,11/01/2014,0023,N366AA,DFW,10:30,12:37,0205 ,0194,127,12:54,0017,0114,0000,0000,0000,0002,
  AA,11/01/2014,0024,N794AA,JFK,07:00,07:02,0340 ,0341,2,07:19,0017,0000,0000,0000,0000,0000,
  AA,11/01/2014,0068,N640AA,MIA,07:00,06:52,0325 ,0312,-8,07:06,0014,0000,0000,0000,0000,0000,
  AA,11/01/2014,0160,N3DNAA,LAX,09:00,10:00,0090 ,0088,60,10:21,0021,0000,0000,0058,0000,0000,
  AA,11/01/2014,0164,N785AA,JFK,08:40,08:49,0345 ,0347,9,09:02,0013,0000,0000,0000,0000,0000,
  AA,11/01/2014,0193,N3EAAA,DFW,13:10,13:54,0210 ,0205,44,14:08,0014,0012,0000,0000,0000,0027,
  AA,11/01/2014,0209,N3CYAA,LAX,18:00,18:10,0085 ,0073,10,18:19,0009,0000,0000,0000,0000,0000,
  AA,11/01/2014,0219,N3GMAA,LAX,20:20,20:50,0100 ,0080,30,21:07,0017,0000,0000,0000,0000,0000,
  AA,11/01/2014,0242,N3HYAA,ORD,06:00,00:00,0255 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,11/01/2014,0272,N3FDAA,MIA,23:55,23:48,0320 ,0316,-7,00:03,0015,0000,0000,0000,0000,0000,
  AA,11/01/2014,0277,N3EMAA,DFW,14:35,14:28,0205 ,0195,-7,14:42,0014,0000,0000,0000,0000,0000,
  AA,11/01/2014,0278,N3BXAA,ORD,08:20,08:16,0255 ,0266,-4,08:35,0019,0000,0000,0000,0000,0000,
  AA,11/01/2014,0369,N635AA,DFW,15:40,15:55,0210 ,0189,15,16:09,0014,0000,0000,0000,0000,0000,
  AA,11/01/2014,0931,N3LYAA,MIA,11:55,11:52,0327 ,0332,-3,12:08,0016,0000,0000,0000,0000,0000,
  AA,11/01/2014,1033,N3LLAA,ORD,12:10,12:19,0250 ,0258,9,12:31,0012,0009,0000,0008,0000,0000,
  AA,11/01/2014,1112,N3KYAA,DFW,00:20,00:29,0195 ,0189,9,00:40,0011,0000,0000,0000,0000,0000,
  AA,11/01/2014,1143,N3DNAA,LAX,14:30,14:32,0085 ,0080,2,14:44,0012,0000,0000,0000,0000,0000,
  AA,11/01/2014,1180,N3FEAA,DFW,06:00,05:54,0210 ,0233,-6,06:06,0012,0000,0000,0017,0000,0000,
  AA,11/01/2014,1435,N3LNAA,ORD,10:10,10:01,0245 ,0248,-9,10:11,0010,0000,0000,0000,0000,0000,
  AA,11/01/2014,1482,N5CKAA,DFW,08:15,08:22,0205 ,0199,7,08:35,0013,0000,0000,0000,0000,0000,
  AA,11/01/2014,1522,N3GXAA,ORD,23:30,23:25,0240 ,0239,-5,23:37,0012,0000,0000,0000,0000,0000,
  AA,11/01/2014,1544,N3HUAA,DFW,07:10,07:04,0210 ,0212,-6,07:19,0015,0000,0000,0000,0000,0000,
  AA,11/01/2014,1656,N3GNAA,DFW,09:25,09:20,0205 ,0197,-5,09:37,0017,0000,0000,0000,0000,0000,
  AA,11/01/2014,2293,N5EAAA,DFW,11:35,11:42,0215 ,0203,7,12:02,0020,0000,0000,0000,0000,0000,
  AA,11/01/2014,2356,N3EDAA,ORD,14:15,14:14,0255 ,0245,-1,14:28,0014,0000,0000,0000,0000,0000,
  AA,11/01/2014,2378,N3EYAA,LAX,13:00,13:34,0090 ,0073,34,13:45,0011,0000,0000,0017,0000,0000,
  AA,11/02/2014,0016,N786AA,JFK,12:30,12:26,0340 ,0358,-4,12:46,0020,0000,0000,0000,0000,0000,
  AA,11/02/2014,0018,N785AA,JFK,22:25,22:17,0335 ,0314,-8,22:32,0015,0000,0000,0000,0000,0000,
  AA,11/02/2014,0020,N791AA,JFK,15:00,14:50,0335 ,0326,-10,15:06,0016,0000,0000,0000,0000,0000,
  AA,11/02/2014,0023,N356AA,DFW,10:30,10:22,0205 ,0196,-8,10:38,0016,0000,0000,0000,0000,0000,
  AA,11/02/2014,0024,N785AA,JFK,07:00,06:52,0340 ,0334,-8,07:06,0014,0000,0000,0000,0000,0000,
  AA,11/02/2014,0068,N5CDAA,MIA,07:00,06:55,0325 ,0306,-5,07:12,0017,0000,0000,0000,0000,0000,
  AA,11/02/2014,0160,N3KAAA,LAX,09:00,08:53,0090 ,0111,-7,09:12,0019,0000,0000,0000,0000,0000,
  AA,11/02/2014,0164,N784AA,JFK,08:40,08:33,0345 ,0350,-7,08:55,0022,0000,0000,0000,0000,0000,
  AA,11/02/2014,0193,N3HTAA,DFW,13:10,13:06,0210 ,0201,-4,13:21,0015,0000,0000,0000,0000,0000,
  AA,11/02/2014,0197,N3KXAA,ORD,17:05,17:01,0240 ,0237,-4,17:13,0012,0000,0000,0000,0000,0000,
  AA,11/02/2014,0209,N3BBAA,LAX,18:00,18:10,0085 ,0077,10,18:20,0010,0000,0000,0000,0000,0000,
  AA,11/02/2014,0219,N3CCAA,LAX,20:20,20:19,0100 ,0078,-1,20:34,0015,0000,0000,0000,0000,0000,
  AA,11/02/2014,0242,N3LEAA,ORD,06:00,05:50,0255 ,0243,-10,06:04,0014,0000,0000,0000,0000,0000,
  AA,11/02/2014,0272,N3EHAA,MIA,23:55,23:53,0320 ,0295,-2,00:06,0013,0000,0000,0000,0000,0000,
  AA,11/02/2014,0277,N3BKAA,DFW,14:35,14:26,0205 ,0201,-9,14:39,0013,0000,0000,0000,0000,0000,
  AA,11/02/2014,0278,N3FNAA,ORD,08:20,08:15,0255 ,0244,-5,08:29,0014,0000,0000,0000,0000,0000,
  AA,11/02/2014,0369,N3EEAA,DFW,15:40,15:34,0210 ,0212,-6,15:49,0015,0000,0000,0000,0000,0000,
  AA,11/02/2014,0931,N3JCAA,MIA,11:55,11:53,0327 ,0308,-2,12:08,0015,0000,0000,0000,0000,0000,
  AA,11/02/2014,1033,N3AFAA,ORD,12:10,12:01,0250 ,0245,-9,12:15,0014,0000,0000,0000,0000,0000,
  AA,11/02/2014,1052,N3CMAA,DFW,00:20,00:12,0195 ,0190,-8,00:24,0012,0000,0000,0000,0000,0000,
  AA,11/02/2014,1143,N3FYAA,LAX,14:30,14:43,0085 ,0087,13,15:02,0019,0000,0000,0002,0000,0013,
  AA,11/02/2014,1180,N3HSAA,DFW,06:00,05:51,0210 ,0199,-9,06:02,0011,0000,0000,0000,0000,0000,
  AA,11/02/2014,1213,N5CFAA,DFW,17:10,17:08,0205 ,0202,-2,17:23,0015,0000,0000,0000,0000,0000,
  AA,11/02/2014,1232,N3AXAA,LAX,07:00,06:55,0085 ,0085,-5,07:14,0019,0000,0000,0000,0000,0000,
  AA,11/02/2014,1435,N3LNAA,ORD,10:10,10:03,0245 ,0235,-7,10:13,0010,0000,0000,0000,0000,0000,
  AA,11/02/2014,1482,N5CFAA,DFW,08:15,08:09,0205 ,0203,-6,08:27,0018,0000,0000,0000,0000,0000,
  AA,11/02/2014,1522,N3GYAA,ORD,23:30,23:59,0240 ,0238,29,00:14,0015,0000,0000,0000,0000,0027,
  AA,11/02/2014,1544,N3DWAA,DFW,07:10,07:09,0210 ,0205,-1,07:30,0021,0000,0000,0000,0000,0000,
  AA,11/02/2014,2293,N5CAAA,DFW,11:35,11:25,0215 ,0222,-10,11:48,0023,0000,0000,0000,0000,0000,
  AA,11/02/2014,2356,N3LPAA,ORD,14:15,14:07,0255 ,0241,-8,14:18,0011,0000,0000,0000,0000,0000,
  AA,11/02/2014,2378,N3AMAA,LAX,13:00,13:11,0090 ,0107,11,13:48,0037,0000,0000,0017,0000,0011,
  AA,11/03/2014,0016,N789AA,JFK,12:30,12:33,0340 ,0340,3,12:52,0019,0000,0000,0000,0000,0000,
  AA,11/03/2014,0018,N784AA,JFK,22:25,22:21,0335 ,0313,-4,22:37,0016,0000,0000,0000,0000,0000,
  AA,11/03/2014,0020,N794AA,JFK,15:00,14:54,0335 ,0355,-6,15:26,0032,0000,0000,0000,0000,0000,
  AA,11/03/2014,0023,N382AA,DFW,10:30,10:33,0205 ,0210,3,10:53,0020,0000,0000,0000,0000,0000,
  AA,11/03/2014,0024,N793AA,JFK,07:00,07:02,0340 ,0339,2,07:27,0025,0000,0000,0000,0000,0000,
