
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): June
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,06/04/2015,0015,N783AA,JFK,11:22,10:51,-31,0000,0000,0000,0000,0000,
  AA,06/04/2015,0037,N3CHAA,DFW,18:50,19:09,19,0006,0000,0002,0000,0011,
  AA,06/04/2015,0082,N3BKAA,DFW,13:50,13:33,-17,0000,0000,0000,0000,0000,
  AA,06/04/2015,0085,N792AA,JFK,19:15,18:47,-28,0000,0000,0000,0000,0000,
  AA,06/04/2015,0159,N5EGAA,DFW,09:14,09:04,-10,0000,0000,0000,0000,0000,
  AA,06/04/2015,0163,N790AA,JFK,23:39,23:47,8,0000,0000,0000,0000,0000,
  AA,06/04/2015,0167,N3JBAA,MIA,10:13,10:12,-1,0000,0000,0000,0000,0000,
  AA,06/04/2015,0177,N787AA,JFK,21:44,20:55,-49,0000,0000,0000,0000,0000,
  AA,06/04/2015,0179,N794AA,JFK,13:50,14:03,13,0000,0000,0000,0000,0000,
  AA,06/04/2015,0193,N3FWAA,ORD,14:53,14:44,-9,0000,0000,0000,0000,0000,
  AA,06/04/2015,0209,N3FGAA,LAX,17:43,17:51,8,0000,0000,0000,0000,0000,
  AA,06/04/2015,0218,N3LGAA,LAX,20:01,19:47,-14,0000,0000,0000,0000,0000,
  AA,06/04/2015,0241,N3MJAA,ORD,16:41,16:33,-8,0000,0000,0000,0000,0000,
  AA,06/04/2015,0249,N5CPAA,DFW,17:27,17:05,-22,0000,0000,0000,0000,0000,
  AA,06/04/2015,0259,N3MEAA,DFW,12:50,12:43,-7,0000,0000,0000,0000,0000,
  AA,06/04/2015,0330,N3CEAA,DFW,15:54,15:37,-17,0000,0000,0000,0000,0000,
  AA,06/04/2015,1130,N5BYAA,MIA,16:58,16:58,0,0000,0000,0000,0000,0000,
  AA,06/04/2015,1145,N3KBAA,ORD,10:02,09:35,-27,0000,0000,0000,0000,0000,
  AA,06/04/2015,1183,N860AA,DFW,22:15,21:53,-22,0000,0000,0000,0000,0000,
  AA,06/04/2015,1203,N5FCAA,LAX,13:27,13:18,-9,0000,0000,0000,0000,0000,
  AA,06/04/2015,1226,N3APAA,LAX,21:57,22:21,24,0000,0000,0000,0000,0024,
  AA,06/04/2015,1273,N3HMAA,DFW,23:46,23:57,11,0000,0000,0000,0000,0000,
  AA,06/04/2015,1294,N5DHAA,LAX,08:10,08:34,24,0000,0000,0024,0000,0000,
  AA,06/04/2015,1393,N3JLAA,DFW,20:46,20:39,-7,0000,0000,0000,0000,0000,
  AA,06/04/2015,1615,N3FPAA,ORD,22:58,22:32,-26,0000,0000,0000,0000,0000,
  AA,06/04/2015,1624,N3MDAA,ORD,19:56,21:25,89,0012,0000,0000,0000,0077,
  AA,06/04/2015,2207,N852AA,DFW,10:54,11:04,10,0000,0000,0000,0000,0000,
  AA,06/04/2015,2356,N3BRAA,ORD,12:42,12:49,7,0000,0000,0000,0000,0000,
  AA,06/04/2015,2411,N3EDAA,MIA,22:54,22:55,1,0000,0000,0000,0000,0000,
  AA,06/04/2015,2438,N3JCAA,LAX,11:44,11:56,12,0000,0000,0000,0000,0000,
  AA,06/04/2015,2475,N3KRAA,ORD,18:12,17:49,-23,0000,0000,0000,0000,0000,
  AA,06/05/2015,0037,N3BUAA,DFW,18:50,19:11,21,0000,0000,0000,0000,0021,
  AA,06/05/2015,0082,N3EBAA,DFW,13:50,13:47,-3,0000,0000,0000,0000,0000,
  AA,06/05/2015,0085,N784AA,JFK,19:15,19:50,35,0035,0000,0000,0000,0000,
  AA,06/05/2015,0159,N5EJAA,DFW,09:14,08:52,-22,0000,0000,0000,0000,0000,
  AA,06/05/2015,0163,N789AA,JFK,23:39,23:18,-21,0000,0000,0000,0000,0000,
  AA,06/05/2015,0167,N3CWAA,MIA,10:13,10:00,-13,0000,0000,0000,0000,0000,
  AA,06/05/2015,0177,N791AA,JFK,21:44,21:11,-33,0000,0000,0000,0000,0000,
  AA,06/05/2015,0179,N795AA,JFK,13:50,13:28,-22,0000,0000,0000,0000,0000,
