
   Detailed Statistics  
    Departures 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): April
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,04/01/2015,0016,N794AA,JFK,12:45,15:19,0346 ,0312,154,15:32,0013,0000,0000,0000,0000,0120,
  AA,04/01/2015,0018,N791AA,JFK,22:45,22:41,0337 ,0334,-4,23:00,0019,0000,0000,0000,0000,0000,
  AA,04/01/2015,0020,N788AA,JFK,15:15,15:28,0339 ,0313,13,15:44,0016,0000,0000,0000,0000,0000,
  AA,04/01/2015,0024,N793AA,JFK,07:00,06:53,0347 ,0328,-7,07:11,0018,0000,0000,0000,0000,0000,
  AA,04/01/2015,0068,N5CFAA,MIA,07:00,06:54,0326 ,0306,-6,07:09,0015,0000,0000,0000,0000,0000,
  AA,04/01/2015,0159,N5DGAA,DFW,10:35,10:32,0206 ,0198,-3,10:45,0013,0000,0000,0000,0000,0000,
  AA,04/01/2015,0164,N797AA,JFK,08:50,08:40,0346 ,0313,-10,08:55,0015,0000,0000,0000,0000,0000,
  AA,04/01/2015,0193,N3HDAA,DFW,15:10,16:14,0213 ,0193,64,16:34,0020,0000,0044,0000,0000,0000,
  AA,04/01/2015,0201,N3KLAA,ORD,14:20,14:17,0260 ,0263,-3,14:44,0027,0000,0000,0000,0000,0000,
  AA,04/01/2015,0209,N3EPAA,LAX,18:30,19:38,0091 ,0078,68,19:52,0014,0000,0000,0055,0000,0000,
  AA,04/01/2015,0218,N3BVAA,LAX,21:02,20:59,0093 ,0084,-3,21:17,0018,0000,0000,0000,0000,0000,
  AA,04/01/2015,0242,N3AFAA,ORD,09:30,09:32,0262 ,0244,2,09:48,0016,0000,0000,0000,0000,0000,
  AA,04/01/2015,0259,N3HMAA,DFW,13:40,13:38,0215 ,0193,-2,13:49,0011,0000,0000,0000,0000,0000,
  AA,04/01/2015,0272,N3HPAA,MIA,23:40,23:47,0322 ,0298,7,00:04,0017,0000,0000,0000,0000,0000,
  AA,04/01/2015,0338,N3GPAA,LAX,09:00,08:55,0099 ,0079,-5,09:10,0015,0000,0000,0000,0000,0000,
  AA,04/01/2015,0931,N393AA,MIA,12:10,13:03,0323 ,0294,53,13:17,0014,0003,0000,0000,0000,0021,
  AA,04/01/2015,1052,N3AAAA,DFW,00:55,00:53,0203 ,0190,-2,01:05,0012,0000,0000,0000,0000,0000,
  AA,04/01/2015,1143,N3CHAA,LAX,14:45,14:44,0090 ,0084,-1,15:04,0020,0000,0000,0000,0000,0000,
  AA,04/01/2015,1145,N3CUAA,ORD,11:15,11:11,0268 ,0266,-4,11:45,0034,0000,0000,0000,0000,0000,
  AA,04/01/2015,1180,N3DWAA,DFW,07:00,06:57,0215 ,0208,-3,07:16,0019,0000,0000,0000,0000,0000,
  AA,04/01/2015,1191,N3ETAA,DFW,06:00,05:53,0209 ,0196,-7,06:03,0010,0000,0000,0000,0000,0000,
  AA,04/01/2015,1232,N3BNAA,LAX,07:15,07:05,0097 ,0076,-10,07:16,0011,0000,0000,0000,0000,0000,
  AA,04/01/2015,1371,N3ERAA,ORD,17:10,17:02,0249 ,0229,-8,17:12,0010,0000,0000,0000,0000,0000,
  AA,04/01/2015,1454,N3HTAA,DFW,05:30,05:23,0208 ,0198,-7,05:39,0016,0000,0000,0000,0000,0000,
  AA,04/01/2015,1522,N3AFAA,ORD,23:55,00:02,0249 ,0244,7,00:17,0015,0000,0000,0000,0000,0000,
  AA,04/01/2015,2283,N865AA,DFW,08:35,08:33,0210 ,0198,-2,08:46,0013,0000,0000,0000,0000,0000,
  AA,04/01/2015,2293,N380AA,DFW,11:55,11:53,0212 ,0197,-2,12:07,0014,0000,0000,0000,0000,0000,
  AA,04/01/2015,2352,N3KHAA,DFW,16:55,17:54,0206 ,0191,59,18:09,0015,0000,0044,0000,0000,0000,
  AA,04/01/2015,2411,N3FXAA,ORD,07:50,07:43,0262 ,0239,-7,08:00,0017,0000,0000,0000,0000,0000,
  AA,04/01/2015,2455,N3HGAA,LAX,12:45,12:41,0092 ,0079,-4,12:54,0013,0000,0000,0000,0000,0000,
  AA,04/02/2015,0016,N793AA,JFK,12:45,13:14,0346 ,0321,29,13:30,0016,0000,0000,0000,0000,0000,
  AA,04/02/2015,0018,N797AA,JFK,22:45,22:50,0337 ,0330,5,23:15,0025,0000,0000,0000,0000,0000,
  AA,04/02/2015,0020,N796AA,JFK,15:15,15:25,0339 ,0316,10,15:35,0010,0000,0000,0000,0000,0000,
  AA,04/02/2015,0024,N785AA,JFK,07:00,06:54,0347 ,0332,-6,07:22,0028,0000,0000,0000,0000,0000,
  AA,04/02/2015,0068,N5CKAA,MIA,07:00,06:57,0326 ,0289,-3,07:13,0016,0000,0000,0000,0000,0000,
  AA,04/02/2015,0159,N5EGAA,DFW,10:35,10:32,0206 ,0185,-3,10:43,0011,0000,0000,0000,0000,0000,
  AA,04/02/2015,0164,N790AA,JFK,08:50,08:45,0346 ,0320,-5,09:00,0015,0000,0000,0000,0000,0000,
  AA,04/02/2015,0193,N3DGAA,DFW,15:10,15:12,0213 ,0187,2,15:27,0015,0000,0000,0000,0000,0000,
  AA,04/02/2015,0201,N3DEAA,ORD,14:20,14:23,0260 ,0232,3,14:37,0014,0000,0000,0000,0000,0000,
  AA,04/02/2015,0209,N3FWAA,LAX,18:30,18:51,0091 ,0074,21,18:59,0008,0000,0000,0000,0000,0000,
  AA,04/02/2015,0218,N3MHAA,LAX,21:02,21:04,0093 ,0109,2,21:46,0042,0000,0000,0018,0000,0000,
  AA,04/02/2015,0242,N3MDAA,ORD,09:30,09:23,0262 ,0231,-7,09:38,0015,0000,0000,0000,0000,0000,
  AA,04/02/2015,0259,N3DTAA,DFW,13:40,13:42,0215 ,0184,2,13:54,0012,0000,0000,0000,0000,0000,
  AA,04/02/2015,0272,N3DTAA,MIA,23:40,23:36,0322 ,0300,-4,23:52,0016,0000,0000,0000,0000,0000,
  AA,04/02/2015,0338,N3KVAA,LAX,09:00,08:56,0099 ,0082,-4,09:10,0014,0000,0000,0000,0000,0000,
  AA,04/02/2015,0931,N398AA,MIA,12:10,12:38,0323 ,0289,28,12:52,0014,0000,0000,0000,0000,0000,
  AA,04/02/2015,1052,N3GLAA,DFW,00:55,01:37,0203 ,0179,42,01:49,0012,0018,0000,0000,0000,0000,
  AA,04/02/2015,1143,N3DWAA,LAX,14:45,14:40,0090 ,0083,-5,14:55,0015,0000,0000,0000,0000,0000,
  AA,04/02/2015,1145,N3LVAA,ORD,11:15,11:09,0268 ,0235,-6,11:28,0019,0000,0000,0000,0000,0000,
  AA,04/02/2015,1180,N3CVAA,DFW,07:00,06:56,0215 ,0190,-4,07:16,0020,0000,0000,0000,0000,0000,
  AA,04/02/2015,1191,N3DUAA,DFW,06:00,05:53,0209 ,0196,-7,06:06,0013,0000,0000,0000,0000,0000,
  AA,04/02/2015,1232,N3BUAA,LAX,07:15,07:09,0097 ,0078,-6,07:22,0013,0000,0000,0000,0000,0000,
  AA,04/02/2015,1371,N3CGAA,ORD,17:10,17:08,0249 ,0230,-2,17:23,0015,0000,0000,0000,0000,0000,
  AA,04/02/2015,1454,N3FSAA,DFW,05:30,05:24,0208 ,0208,-6,05:40,0016,0000,0000,0000,0000,0000,
  AA,04/02/2015,1522,N3AAAA,ORD,23:55,23:48,0249 ,0233,-7,00:11,0023,0000,0000,0000,0000,0000,
  AA,04/02/2015,2283,N852AA,DFW,08:35,08:32,0210 ,0188,-3,08:42,0010,0000,0000,0000,0000,0000,
  AA,04/02/2015,2293,N382AA,DFW,11:55,14:50,0212 ,0178,175,15:18,0028,0031,0000,0000,0000,0110,
  AA,04/02/2015,2352,N3LPAA,DFW,16:55,16:53,0206 ,0174,-2,17:07,0014,0000,0000,0000,0000,0000,
  AA,04/02/2015,2411,N3LRAA,ORD,07:50,07:47,0262 ,0237,-3,08:02,0015,0000,0000,0000,0000,0000,
  AA,04/02/2015,2455,N3BCAA,LAX,12:45,12:41,0092 ,0099,-4,13:06,0025,0000,0000,0000,0000,0000,
  AA,04/03/2015,0018,N792AA,JFK,22:45,22:57,0337 ,0316,12,23:20,0023,0000,0000,0000,0000,0000,
  AA,04/03/2015,0020,N785AA,JFK,15:15,15:48,0339 ,0298,33,15:59,0011,0000,0000,0000,0000,0000,
  AA,04/03/2015,0024,N799AA,JFK,07:00,06:51,0347 ,0352,-9,07:13,0022,0000,0000,0000,0000,0000,
  AA,04/03/2015,0068,N5FAAA,MIA,07:00,06:55,0326 ,0303,-5,07:10,0015,0000,0000,0000,0000,0000,
  AA,04/03/2015,0159,N5EAAA,DFW,10:35,10:30,0206 ,0185,-5,10:42,0012,0000,0000,0000,0000,0000,
  AA,04/03/2015,0164,N787AA,JFK,08:50,08:44,0346 ,0330,-6,08:58,0014,0000,0000,0000,0000,0000,
  AA,04/03/2015,0193,N3KYAA,DFW,15:10,15:07,0213 ,0203,-3,15:33,0026,0000,0000,0000,0000,0000,
  AA,04/03/2015,0201,N3ERAA,ORD,14:20,14:27,0260 ,0243,7,14:40,0013,0000,0000,0000,0000,0000,
  AA,04/03/2015,0209,N3ENAA,LAX,18:30,18:22,0091 ,0092,-8,18:47,0025,0000,0000,0000,0000,0000,
  AA,04/03/2015,0218,N3JVAA,LAX,21:02,21:05,0093 ,0099,3,21:23,0018,0000,0000,0000,0000,0000,
  AA,04/03/2015,0242,N3MDAA,ORD,09:30,09:21,0262 ,0228,-9,09:39,0018,0000,0000,0000,0000,0000,
  AA,04/03/2015,0259,N3CDAA,DFW,13:40,13:40,0215 ,0197,0,14:00,0020,0000,0000,0000,0000,0000,
  AA,04/03/2015,0272,N3HFAA,MIA,23:40,23:33,0322 ,0306,-7,23:51,0018,0000,0000,0000,0000,0000,
  AA,04/03/2015,0338,N3CWAA,LAX,09:00,08:59,0099 ,0096,-1,09:18,0019,0000,0000,0000,0000,0000,
  AA,04/03/2015,0931,N385AA,MIA,12:10,12:08,0323 ,0304,-2,12:21,0013,0000,0000,0000,0000,0000,
  AA,04/03/2015,1052,N3FLAA,DFW,00:55,00:51,0203 ,0187,-4,01:05,0014,0000,0000,0000,0000,0000,
  AA,04/03/2015,1143,N3FWAA,LAX,14:45,14:47,0090 ,0090,2,15:04,0017,0000,0000,0000,0000,0000,
  AA,04/03/2015,1145,N3MEAA,ORD,11:15,11:10,0268 ,0230,-5,11:25,0015,0000,0000,0000,0000,0000,
