
   Detailed Statistics  
    Departures 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): January
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,01/01/2015,0016,N783AA,JFK,12:45,13:16,0330 ,0333,31,13:34,0018,0000,0000,0003,0000,0031,
  AA,01/01/2015,0020,N789AA,JFK,15:00,15:03,0325 ,0328,3,15:22,0019,0000,0000,0000,0000,0000,
  AA,01/01/2015,0023,N371AA,DFW,10:50,11:23,0210 ,0217,33,11:51,0028,0000,0000,0007,0000,0033,
  AA,01/01/2015,0024,N784AA,JFK,07:20,07:14,0340 ,0332,-6,07:34,0020,0000,0000,0000,0000,0000,
  AA,01/01/2015,0068,N5EGAA,MIA,07:00,07:03,0324 ,0317,3,07:17,0014,0000,0000,0000,0000,0000,
  AA,01/01/2015,0076,N3HPAA,LAX,07:30,07:23,0085 ,0097,-7,07:38,0015,0000,0000,0000,0000,0000,
  AA,01/01/2015,0164,N790AA,JFK,08:50,12:03,0340 ,0341,193,12:24,0021,0193,0000,0001,0000,0000,
  AA,01/01/2015,0184,N3CPAA,DFW,13:10,14:13,0210 ,0208,63,14:28,0015,0000,0000,0000,0000,0061,
  AA,01/01/2015,0197,N3GTAA,ORD,17:25,17:21,0250 ,0252,-4,17:46,0025,0000,0000,0000,0000,0000,
  AA,01/01/2015,0209,N3LRAA,LAX,18:05,19:19,0080 ,0080,74,19:34,0015,0000,0000,0000,0000,0074,
  AA,01/01/2015,0219,N3KYAA,LAX,20:10,20:05,0090 ,0077,-5,20:18,0013,0000,0000,0000,0000,0000,
  AA,01/01/2015,0221,N3CBAA,DFW,14:35,17:40,0205 ,0214,185,18:08,0028,0000,0000,0009,0000,0185,
  AA,01/01/2015,0242,N3DCAA,ORD,08:20,08:18,0250 ,0248,-2,08:33,0015,0000,0000,0000,0000,0000,
  AA,01/01/2015,0272,N3CPAA,MIA,23:50,01:19,0315 ,0322,89,01:35,0016,0000,0000,0007,0000,0089,
  AA,01/01/2015,0338,N3DJAA,LAX,09:00,08:57,0090 ,0076,-3,09:09,0012,0000,0000,0000,0000,0000,
  AA,01/01/2015,0379,N5CEAA,DFW,15:55,16:04,0205 ,0231,9,16:19,0015,0005,0000,0026,0000,0004,
  AA,01/01/2015,0931,N359AA,MIA,11:55,12:53,0321 ,0308,58,13:07,0014,0044,0000,0000,0000,0001,
  AA,01/01/2015,1112,N3LAAA,DFW,00:30,00:19,0195 ,0193,-11,00:36,0017,0000,0000,0000,0000,0000,
  AA,01/01/2015,1180,N3AYAA,DFW,06:00,00:00,0210 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,01/01/2015,1213,N5BRAA,DFW,17:20,17:31,0205 ,0208,11,17:50,0019,0000,0000,0000,0000,0000,
  AA,01/01/2015,1220,N3KCAA,MIA,22:50,22:46,0315 ,0350,-4,23:30,0044,0000,0000,0031,0000,0000,
  AA,01/01/2015,1368,N5BRAA,DFW,08:15,08:09,0210 ,0208,-6,08:22,0013,0000,0000,0000,0000,0000,
  AA,01/01/2015,1435,N3LVAA,ORD,12:25,12:27,0255 ,0251,2,12:43,0016,0000,0000,0000,0000,0000,
  AA,01/01/2015,1482,N3DUAA,DFW,07:10,07:03,0210 ,0214,-7,07:19,0016,0000,0000,0000,0000,0000,
  AA,01/01/2015,1522,N3HTAA,ORD,23:30,23:30,0245 ,0248,0,23:52,0022,0000,0000,0000,0000,0000,
  AA,01/01/2015,1656,N3FGAA,DFW,09:25,09:22,0210 ,0205,-3,09:34,0012,0000,0000,0000,0000,0000,
  AA,01/01/2015,2293,N5DUAA,DFW,11:50,12:04,0210 ,0212,14,12:26,0022,0000,0000,0008,0000,0008,
  AA,01/01/2015,2356,N3MAAA,ORD,14:15,14:11,0255 ,0251,-4,14:26,0015,0000,0000,0000,0000,0000,
  AA,01/01/2015,2378,N3CBAA,LAX,12:15,12:11,0080 ,0087,-4,12:27,0016,0000,0000,0000,0000,0000,
  AA,01/02/2015,0016,N787AA,JFK,12:45,12:51,0330 ,0325,6,13:09,0018,0000,0000,0000,0000,0000,
  AA,01/02/2015,0018,N793AA,JFK,22:45,22:38,0325 ,0325,-7,23:03,0025,0000,0000,0000,0000,0000,
  AA,01/02/2015,0020,N789AA,JFK,15:00,14:57,0325 ,0329,-3,15:24,0027,0000,0000,0000,0000,0000,
  AA,01/02/2015,0023,N375AA,DFW,10:50,10:48,0210 ,0197,-2,11:00,0012,0000,0000,0000,0000,0000,
  AA,01/02/2015,0024,N784AA,JFK,07:20,07:06,0340 ,0323,-14,07:31,0025,0000,0000,0000,0000,0000,
  AA,01/02/2015,0068,N5CRAA,MIA,07:00,06:53,0324 ,0323,-7,07:11,0018,0000,0000,0000,0000,0000,
  AA,01/02/2015,0076,N3LWAA,LAX,07:30,07:22,0085 ,0082,-8,07:37,0015,0000,0000,0000,0000,0000,
  AA,01/02/2015,0098,N3LRAA,ORD,10:30,00:00,0255 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,01/02/2015,0164,N785AA,JFK,08:50,08:44,0340 ,0330,-6,09:03,0019,0000,0000,0000,0000,0000,
  AA,01/02/2015,0184,N3EJAA,DFW,13:10,13:28,0210 ,0222,18,13:43,0015,0018,0000,0012,0000,0000,
  AA,01/02/2015,0197,N3KWAA,ORD,17:25,17:25,0250 ,0244,0,17:41,0016,0000,0000,0000,0000,0000,
  AA,01/02/2015,0209,N3JJAA,LAX,18:05,18:07,0080 ,0081,2,18:18,0011,0000,0000,0000,0000,0000,
  AA,01/02/2015,0219,N3KFAA,LAX,20:10,20:03,0090 ,0117,-7,20:19,0016,0000,0000,0020,0000,0000,
  AA,01/02/2015,0221,N3KDAA,DFW,14:35,14:41,0205 ,0217,6,14:57,0016,0006,0000,0012,0000,0000,
  AA,01/02/2015,0242,N3LRAA,ORD,08:20,08:28,0250 ,0253,8,08:45,0017,0000,0000,0000,0000,0000,
  AA,01/02/2015,0272,N3KPAA,MIA,23:50,23:46,0315 ,0333,-4,00:03,0017,0000,0000,0000,0000,0000,
  AA,01/02/2015,0338,N3GDAA,LAX,09:00,08:56,0090 ,0084,-4,09:10,0014,0000,0000,0000,0000,0000,
  AA,01/02/2015,0379,N5EGAA,DFW,15:55,18:03,0205 ,0210,128,18:15,0012,0004,0000,0005,0000,0124,
  AA,01/02/2015,0931,N374AA,MIA,11:55,12:13,0321 ,0332,18,12:35,0022,0018,0000,0011,0000,0000,
  AA,01/02/2015,1112,N3KGAA,DFW,00:30,01:27,0195 ,0212,57,01:50,0023,0057,0000,0017,0000,0000,
  AA,01/02/2015,1180,N3KXAA,DFW,06:00,05:54,0210 ,0208,-6,06:07,0013,0000,0000,0000,0000,0000,
  AA,01/02/2015,1213,N5BRAA,DFW,17:20,18:20,0205 ,0239,60,18:39,0019,0000,0000,0034,0000,0060,
  AA,01/02/2015,1220,N3JJAA,MIA,22:50,23:00,0315 ,0329,10,23:17,0017,0010,0000,0014,0000,0000,
  AA,01/02/2015,1368,N5EGAA,DFW,08:15,08:11,0210 ,0204,-4,08:26,0015,0000,0000,0000,0000,0000,
  AA,01/02/2015,1435,N3LGAA,ORD,12:25,12:22,0255 ,0267,-3,12:43,0021,0000,0000,0000,0000,0000,
  AA,01/02/2015,1482,N3JRAA,DFW,07:10,07:05,0210 ,0202,-5,07:17,0012,0000,0000,0000,0000,0000,
  AA,01/02/2015,1522,N3GPAA,ORD,23:30,23:28,0245 ,0252,-2,23:48,0020,0000,0000,0000,0000,0000,
  AA,01/02/2015,1656,N3ARAA,DFW,09:25,09:18,0210 ,0211,-7,09:35,0017,0000,0000,0000,0000,0000,
  AA,01/02/2015,2293,N7BLAA,DFW,11:50,13:04,0210 ,0236,74,13:26,0022,0027,0000,0026,0000,0047,
  AA,01/02/2015,2356,N3MBAA,ORD,14:15,14:18,0255 ,0243,3,14:30,0012,0000,0000,0000,0000,0000,
  AA,01/02/2015,2378,N3JJAA,LAX,12:15,12:39,0080 ,0090,24,13:07,0028,0000,0000,0012,0000,0022,
  AA,01/03/2015,0016,N797AA,JFK,12:45,13:00,0330 ,0355,15,13:25,0025,0015,0000,0025,0000,0000,
  AA,01/03/2015,0018,N799AA,JFK,22:45,22:43,0325 ,0328,-2,23:06,0023,0000,0000,0000,0000,0000,
  AA,01/03/2015,0020,N786AA,JFK,15:00,15:02,0325 ,0319,2,15:14,0012,0000,0000,0000,0000,0000,
  AA,01/03/2015,0023,N358AA,DFW,10:50,10:44,0210 ,0218,-6,11:14,0030,0000,0000,0000,0000,0000,
  AA,01/03/2015,0068,N5CRAA,MIA,07:00,06:52,0324 ,0340,-8,07:13,0021,0000,0000,0000,0000,0000,
  AA,01/03/2015,0076,N3ERAA,LAX,07:30,07:20,0085 ,0115,-10,07:35,0015,0000,0000,0020,0000,0000,
  AA,01/03/2015,0098,N3MCAA,ORD,10:30,10:26,0255 ,0250,-4,10:41,0015,0000,0000,0000,0000,0000,
  AA,01/03/2015,0164,N792AA,JFK,08:50,08:45,0340 ,0331,-5,08:59,0014,0000,0000,0000,0000,0000,
  AA,01/03/2015,0184,N7AWAA,DFW,13:10,13:07,0210 ,0188,-3,13:21,0014,0000,0000,0000,0000,0000,
  AA,01/03/2015,0197,N3CWAA,ORD,17:25,17:49,0250 ,0243,24,18:03,0014,0001,0000,0000,0000,0016,
  AA,01/03/2015,0209,N3BVAA,LAX,18:05,17:58,0080 ,0081,-7,18:16,0018,0000,0000,0000,0000,0000,
  AA,01/03/2015,0219,N3HMAA,LAX,20:10,20:09,0090 ,0084,-1,20:19,0010,0000,0000,0000,0000,0000,
  AA,01/03/2015,0221,N3EAAA,DFW,14:35,14:28,0205 ,0198,-7,14:39,0011,0000,0000,0000,0000,0000,
  AA,01/03/2015,0242,N3GWAA,ORD,08:20,08:14,0250 ,0254,-6,08:31,0017,0000,0000,0000,0000,0000,
  AA,01/03/2015,0272,N3BCAA,MIA,23:50,00:42,0315 ,0309,52,00:59,0017,0017,0000,0000,0000,0029,
  AA,01/03/2015,0379,N5EAAA,DFW,15:55,15:48,0205 ,0206,-7,16:00,0012,0000,0000,0000,0000,0000,
  AA,01/03/2015,0931,N395AA,MIA,11:55,11:50,0321 ,0319,-5,12:05,0015,0000,0000,0000,0000,0000,
  AA,01/03/2015,1112,N3KAAA,DFW,00:30,00:41,0195 ,0214,11,01:05,0024,0011,0000,0019,0000,0000,
  AA,01/03/2015,1180,N3KXAA,DFW,06:00,05:54,0210 ,0219,-6,06:15,0021,0000,0000,0000,0000,0000,
  AA,01/03/2015,1213,N5DUAA,DFW,17:20,17:33,0205 ,0199,13,17:50,0017,0000,0000,0000,0000,0000,
  AA,01/03/2015,1220,N3BVAA,MIA,22:50,22:48,0315 ,0321,-2,23:09,0021,0000,0000,0000,0000,0000,
  AA,01/03/2015,1368,N621AA,DFW,08:15,10:33,0210 ,0203,138,10:48,0015,0000,0000,0000,0000,0131,
  AA,01/03/2015,1435,N3AVAA,ORD,12:25,12:30,0255 ,0258,5,12:41,0011,0000,0000,0000,0000,0000,
  AA,01/03/2015,1482,N3KEAA,DFW,07:10,07:09,0210 ,0209,-1,07:21,0012,0000,0000,0000,0000,0000,
  AA,01/03/2015,1522,N3EKAA,ORD,23:30,23:37,0245 ,0250,7,23:58,0021,0000,0000,0000,0000,0000,
  AA,01/03/2015,1626,N3HRAA,DFW,01:00,01:15,0200 ,0198,15,01:28,0013,0000,0000,0000,0000,0000,
  AA,01/03/2015,1656,N3AYAA,DFW,09:25,09:26,0210 ,0213,1,09:51,0025,0000,0000,0000,0000,0000,
  AA,01/03/2015,2293,N5EKAA,DFW,11:50,11:49,0210 ,0198,-1,12:00,0011,0000,0000,0000,0000,0000,
  AA,01/03/2015,2356,N3FHAA,ORD,14:15,14:08,0255 ,0242,-7,14:20,0012,0000,0000,0000,0000,0000,
  AA,01/03/2015,2378,N3BVAA,LAX,12:15,12:10,0080 ,0104,-5,12:29,0019,0000,0000,0019,0000,0000,
  AA,01/04/2015,0016,N787AA,JFK,12:45,13:36,0330 ,0329,51,13:58,0022,0000,0000,0050,0000,0000,
  AA,01/04/2015,0020,N794AA,JFK,15:00,15:16,0325 ,0319,16,15:31,0015,0000,0000,0000,0000,0000,
  AA,01/04/2015,0023,N373AA,DFW,10:50,11:08,0210 ,0197,18,11:25,0017,0000,0000,0000,0000,0000,
  AA,01/04/2015,0024,N795AA,JFK,07:20,07:44,0340 ,0328,24,08:10,0026,0000,0000,0000,0000,0000,
  AA,01/04/2015,0068,N5CPAA,MIA,07:00,07:36,0324 ,0328,36,07:53,0017,0036,0000,0004,0000,0000,
  AA,01/04/2015,0076,N3JHAA,LAX,07:30,07:24,0085 ,0094,-6,07:43,0019,0000,0000,0000,0000,0000,
  AA,01/04/2015,0098,N3LUAA,ORD,10:30,10:29,0255 ,0238,-1,10:39,0010,0000,0000,0000,0000,0000,
  AA,01/04/2015,0164,N798AA,JFK,08:50,10:46,0340 ,0329,116,11:01,0015,0000,0000,0105,0000,0000,
  AA,01/04/2015,0184,N3HLAA,DFW,13:10,13:31,0210 ,0209,21,13:46,0015,0009,0000,0000,0000,0011,
  AA,01/04/2015,0197,N3EVAA,ORD,17:25,19:55,0250 ,0238,150,20:07,0012,0000,0000,0000,0000,0138,
  AA,01/04/2015,0209,N3GTAA,LAX,18:05,19:50,0080 ,0073,105,20:02,0012,0098,0000,0000,0000,0000,
  AA,01/04/2015,0219,N3JHAA,LAX,20:10,20:45,0090 ,0074,35,20:56,0011,0001,0000,0000,0000,0018,
  AA,01/04/2015,0221,N3HEAA,DFW,14:35,16:14,0205 ,0203,99,16:32,0018,0000,0000,0000,0000,0097,
  AA,01/04/2015,0242,N3EPAA,ORD,08:20,08:17,0250 ,0248,-3,08:35,0018,0000,0000,0000,0000,0000,
  AA,01/04/2015,0272,N3LEAA,MIA,23:50,23:43,0315 ,0322,-7,23:56,0013,0000,0000,0000,0000,0000,
  AA,01/04/2015,0338,N3JTAA,LAX,09:00,08:54,0090 ,0096,-6,09:18,0024,0000,0000,0000,0000,0000,
  AA,01/04/2015,0379,N621AA,DFW,15:55,16:28,0205 ,0201,33,16:44,0016,0023,0000,0000,0000,0006,
  AA,01/04/2015,0931,N349AA,MIA,11:55,12:19,0321 ,0323,24,12:33,0014,0024,0000,0002,0000,0000,
  AA,01/04/2015,1112,N3DPAA,DFW,00:30,00:25,0195 ,0192,-5,00:37,0012,0000,0000,0000,0000,0000,
  AA,01/04/2015,1180,N3KKAA,DFW,06:00,05:55,0210 ,0218,-5,06:19,0024,0000,0000,0000,0000,0000,
  AA,01/04/2015,1213,N5EJAA,DFW,17:20,19:05,0205 ,0194,105,19:19,0014,0093,0000,0000,0000,0001,
  AA,01/04/2015,1220,N3KNAA,MIA,22:50,22:46,0315 ,0324,-4,23:09,0023,0000,0000,0000,0000,0000,
  AA,01/04/2015,1368,N5EJAA,DFW,08:15,08:12,0210 ,0203,-3,08:25,0013,0000,0000,0000,0000,0000,
  AA,01/04/2015,1435,N3CLAA,ORD,12:25,12:51,0255 ,0261,26,13:09,0018,0002,0000,0006,0000,0024,
  AA,01/04/2015,1482,N3BMAA,DFW,07:10,07:07,0210 ,0200,-3,07:18,0011,0000,0000,0000,0000,0000,
  AA,01/04/2015,1522,N3GTAA,ORD,23:30,00:14,0245 ,0245,44,00:29,0015,0000,0000,0000,0000,0044,
  AA,01/04/2015,1626,N3DYAA,DFW,01:00,00:55,0200 ,0198,-5,01:08,0013,0000,0000,0000,0000,0000,
  AA,01/04/2015,2293,N5CAAA,DFW,11:50,11:53,0210 ,0200,3,12:02,0009,0000,0000,0000,0000,0000,
  AA,01/04/2015,2356,N3BJAA,ORD,14:15,14:15,0255 ,0252,0,14:29,0014,0000,0000,0000,0000,0000,
  AA,01/04/2015,2378,N3LKAA,LAX,12:15,12:19,0080 ,0075,4,12:30,0011,0000,0000,0000,0000,0000,
  AA,01/05/2015,0016,N797AA,JFK,12:45,13:25,0330 ,0314,40,13:45,0020,0000,0000,0024,0000,0000,
  AA,01/05/2015,0018,N795AA,JFK,22:45,22:43,0325 ,0317,-2,23:03,0020,0000,0000,0000,0000,0000,
  AA,01/05/2015,0020,N787AA,JFK,15:00,14:59,0325 ,0328,-1,15:31,0032,0000,0000,0000,0000,0000,
  AA,01/05/2015,0023,N382AA,DFW,10:50,10:56,0210 ,0220,6,11:17,0021,0000,0000,0010,0000,0006,
  AA,01/05/2015,0024,N795AA,JFK,07:20,07:11,0340 ,0326,-9,07:30,0019,0000,0000,0000,0000,0000,
  AA,01/05/2015,0068,N5ENAA,MIA,07:00,06:53,0324 ,0314,-7,07:06,0013,0000,0000,0000,0000,0000,
  AA,01/05/2015,0076,N3KJAA,LAX,07:30,07:24,0085 ,0073,-6,07:34,0010,0000,0000,0000,0000,0000,
  AA,01/05/2015,0098,N3EEAA,ORD,10:30,10:47,0255 ,0255,17,11:08,0021,0017,0000,0000,0000,0000,
  AA,01/05/2015,0164,N789AA,JFK,08:50,08:46,0340 ,0340,-4,09:22,0036,0000,0000,0000,0000,0000,
  AA,01/05/2015,0184,N3MBAA,DFW,13:10,17:49,0210 ,0200,279,18:02,0013,0009,0000,0000,0000,0260,
  AA,01/05/2015,0197,N3JWAA,ORD,17:25,17:36,0250 ,0367,11,17:51,0015,0011,0000,0117,0000,0000,
  AA,01/05/2015,0209,N3DWAA,LAX,18:05,18:01,0080 ,0082,-4,18:19,0018,0000,0000,0000,0000,0000,
  AA,01/05/2015,0219,N3HVAA,LAX,20:10,20:04,0090 ,0095,-6,20:23,0019,0000,0000,0000,0000,0000,
  AA,01/05/2015,0221,N3DSAA,DFW,14:35,14:50,0205 ,0208,15,15:11,0021,0010,0000,0003,0000,0005,
  AA,01/05/2015,0242,N3LPAA,ORD,08:20,08:12,0250 ,0264,-8,08:35,0023,0000,0000,0000,0000,0000,
  AA,01/05/2015,0272,N3DFAA,MIA,23:50,23:48,0315 ,0309,-2,24:00,0012,0000,0000,0000,0000,0000,
  AA,01/05/2015,0338,N3BSAA,LAX,09:00,08:55,0090 ,0083,-5,09:13,0018,0000,0000,0000,0000,0000,
  AA,01/05/2015,0379,N5CGAA,DFW,15:55,16:11,0205 ,0211,16,16:27,0016,0006,0000,0006,0000,0010,
  AA,01/05/2015,0931,N381AA,MIA,11:55,11:50,0321 ,0331,-5,12:15,0025,0000,0000,0000,0000,0000,
  AA,01/05/2015,1112,N3CMAA,DFW,00:30,00:28,0195 ,0196,-2,00:41,0013,0000,0000,0000,0000,0000,
  AA,01/05/2015,1180,N3BRAA,DFW,06:00,05:59,0210 ,0217,-1,06:14,0015,0000,0000,0000,0000,0000,
  AA,01/05/2015,1213,N5EAAA,DFW,17:20,18:03,0205 ,0212,43,18:22,0019,0000,0000,0007,0000,0043,
  AA,01/05/2015,1220,N3HMAA,MIA,22:50,22:45,0315 ,0342,-5,23:11,0026,0000,0000,0022,0000,0000,
  AA,01/05/2015,1368,N5EAAA,DFW,08:15,08:52,0210 ,0220,37,09:21,0029,0037,0000,0010,0000,0000,
  AA,01/05/2015,1435,N3FUAA,ORD,12:25,12:49,0255 ,0246,24,13:02,0013,0003,0000,0000,0000,0012,
  AA,01/05/2015,1482,N3FYAA,DFW,07:10,07:02,0210 ,0202,-8,07:13,0011,0000,0000,0000,0000,0000,
  AA,01/05/2015,1522,N3KTAA,ORD,23:30,23:24,0245 ,0231,-6,23:36,0012,0000,0000,0000,0000,0000,
  AA,01/05/2015,1626,N3FJAA,DFW,01:00,00:59,0200 ,0204,-1,01:10,0011,0000,0000,0000,0000,0000,
  AA,01/05/2015,1656,N3BGAA,DFW,09:25,09:21,0210 ,0213,-4,09:41,0020,0000,0000,0000,0000,0000,
  AA,01/05/2015,2293,N5CEAA,DFW,11:50,11:49,0210 ,0209,-1,12:13,0024,0000,0000,0000,0000,0000,
  AA,01/05/2015,2356,N3CLAA,ORD,14:15,20:18,0255 ,0300,363,20:31,0013,0000,0000,0045,0000,0363,
  AA,01/05/2015,2378,N3DWAA,LAX,12:15,12:09,0080 ,0094,-6,12:28,0019,0000,0000,0000,0000,0000,
  AA,01/06/2015,0016,N790AA,JFK,12:50,12:48,0328 ,0329,-2,13:10,0022,0000,0000,0000,0000,0000,
  AA,01/06/2015,0018,N793AA,JFK,22:25,23:35,0324 ,0318,70,23:52,0017,0004,0000,0000,0000,0060,
  AA,01/06/2015,0020,N784AA,JFK,15:05,16:03,0322 ,0301,58,16:17,0014,0010,0000,0000,0000,0027,
  AA,01/06/2015,0023,N392AA,DFW,10:53,10:46,0202 ,0211,-7,11:08,0022,0000,0000,0000,0000,0000,
  AA,01/06/2015,0024,N791AA,JFK,07:00,06:56,0330 ,0347,-4,07:21,0025,0000,0000,0000,0000,0000,
  AA,01/06/2015,0068,N5CDAA,MIA,07:00,06:52,0319 ,0309,-8,07:05,0013,0000,0000,0000,0000,0000,
  AA,01/06/2015,0164,N792AA,JFK,08:45,08:34,0331 ,0319,-11,08:50,0016,0000,0000,0000,0000,0000,
  AA,01/06/2015,0197,N3FVAA,ORD,17:31,17:22,0243 ,0231,-9,17:35,0013,0000,0000,0000,0000,0000,
  AA,01/06/2015,0209,N3GGAA,LAX,18:30,18:21,0086 ,0076,-9,18:32,0011,0000,0000,0000,0000,0000,
  AA,01/06/2015,0212,N3EBAA,DFW,13:20,13:19,0205 ,0207,-1,13:35,0016,0000,0000,0000,0000,0000,
  AA,01/06/2015,0219,N3AWAA,LAX,20:52,22:34,0087 ,0081,102,22:48,0014,0000,0000,0000,0000,0096,
  AA,01/06/2015,0221,N3FYAA,DFW,14:40,14:36,0202 ,0215,-4,14:57,0021,0000,0000,0000,0000,0000,
  AA,01/06/2015,0242,N3CTAA,ORD,08:21,08:15,0254 ,0240,-6,08:29,0014,0000,0000,0000,0000,0000,
  AA,01/06/2015,0272,N3EPAA,MIA,23:50,23:48,0310 ,0318,-2,00:02,0014,0000,0000,0000,0000,0000,
  AA,01/06/2015,0338,N3BSAA,LAX,09:03,08:55,0087 ,0084,-8,09:08,0013,0000,0000,0000,0000,0000,
  AA,01/06/2015,0379,N858AA,DFW,16:15,16:08,0198 ,0204,-7,16:21,0013,0000,0000,0000,0000,0000,
  AA,01/06/2015,0931,N399AA,MIA,12:10,12:10,0322 ,0342,0,12:22,0012,0000,0000,0020,0000,0000,
  AA,01/06/2015,1112,N3DLAA,DFW,00:30,00:22,0189 ,0200,-8,00:40,0018,0000,0000,0000,0000,0000,
  AA,01/06/2015,1150,N3HHAA,LAX,14:42,14:37,0082 ,0080,-5,14:52,0015,0000,0000,0000,0000,0000,
  AA,01/06/2015,1180,N3CRAA,DFW,06:00,07:43,0204 ,0207,103,08:02,0019,0103,0000,0003,0000,0000,
  AA,01/06/2015,1250,N3LKAA,LAX,07:05,06:59,0089 ,0098,-6,07:21,0022,0000,0000,0000,0000,0000,
  AA,01/06/2015,1368,N3HSAA,DFW,08:06,08:04,0204 ,0204,-2,08:18,0014,0000,0000,0000,0000,0000,
