
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,07/02/2015,0407,N587UW,PHX,15:59,16:46,47,0047,0000,0000,0000,0000,
  AA,07/02/2015,0433,N551UW,PHX,12:29,12:09,-20,0000,0000,0000,0000,0000,
  AA,07/02/2015,0436,N552UW,PHX,22:20,00:19,119,0119,0000,0000,0000,0000,
  AA,07/02/2015,0461,N169UW,CLT,11:57,11:37,-20,0000,0000,0000,0000,0000,
  AA,07/02/2015,0475,N153UW,CLT,22:23,22:30,7,0000,0000,0000,0000,0000,
  AA,07/02/2015,0490,N534UW,PHL,23:56,23:31,-25,0000,0000,0000,0000,0000,
  AA,07/02/2015,0557,N561UW,CLT,00:29,00:34,5,0000,0000,0000,0000,0000,
  AA,07/02/2015,0574,N123UW,PHL,11:00,10:46,-14,0000,0000,0000,0000,0000,
  AA,07/02/2015,0590,N566UW,PHX,00:49,00:42,-7,0000,0000,0000,0000,0000,
  AA,07/02/2015,0662,N157UW,CLT,09:53,09:45,-8,0000,0000,0000,0000,0000,
  AA,07/02/2015,0672,N920US,PHL,13:26,13:20,-6,0000,0000,0000,0000,0000,
  AA,07/02/2015,0686,N564UW,PHX,19:06,18:59,-7,0000,0000,0000,0000,0000,
  AA,07/02/2015,0709,N926UW,PHL,19:22,20:14,52,0000,0000,0000,0000,0052,
  AA,07/02/2015,0719,N173US,PHL,21:16,22:00,44,0021,0000,0000,0000,0023,
  AA,07/02/2015,1130,N5EAAA,MIA,16:58,16:28,-30,0000,0000,0000,0000,0000,
  AA,07/02/2015,1145,N3MBAA,ORD,10:02,09:43,-19,0000,0000,0000,0000,0000,
  AA,07/02/2015,1183,N860AA,DFW,22:15,22:01,-14,0000,0000,0000,0000,0000,
  AA,07/02/2015,1203,N5DEAA,LAX,13:27,13:34,7,0000,0000,0000,0000,0000,
  AA,07/02/2015,1226,N3MAAA,LAX,21:57,21:45,-12,0000,0000,0000,0000,0000,
  AA,07/02/2015,1273,N3BCAA,DFW,23:46,00:07,21,0000,0000,0021,0000,0000,
  AA,07/02/2015,1294,N5DEAA,LAX,08:10,08:15,5,0000,0000,0000,0000,0000,
  AA,07/02/2015,1393,N3AXAA,DFW,20:46,20:27,-19,0000,0000,0000,0000,0000,
  AA,07/02/2015,1615,N3AAAA,ORD,22:58,22:47,-11,0000,0000,0000,0000,0000,
  AA,07/02/2015,1624,N3MDAA,ORD,19:56,19:19,-37,0000,0000,0000,0000,0000,
  AA,07/02/2015,1799,N583UW,CLT,20:35,20:35,0,0000,0000,0000,0000,0000,
  AA,07/02/2015,2029,N919US,CLT,19:05,19:31,26,0000,0000,0000,0000,0026,
  AA,07/02/2015,2207,N852AA,DFW,10:54,10:33,-21,0000,0000,0000,0000,0000,
  AA,07/02/2015,2356,N3HRAA,ORD,12:40,12:16,-24,0000,0000,0000,0000,0000,
  AA,07/02/2015,2411,N3JUAA,MIA,22:54,23:21,27,0003,0000,0000,0000,0024,
  AA,07/02/2015,2438,N3KPAA,LAX,11:44,11:25,-19,0000,0000,0000,0000,0000,
  AA,07/02/2015,2475,N3DRAA,ORD,18:12,17:58,-14,0000,0000,0000,0000,0000,
  AA,07/03/2015,0015,N790AA,JFK,11:22,11:03,-19,0000,0000,0000,0000,0000,
  AA,07/03/2015,0037,N3ARAA,DFW,18:50,18:40,-10,0000,0000,0000,0000,0000,
  AA,07/03/2015,0082,N3HVAA,DFW,13:50,13:37,-13,0000,0000,0000,0000,0000,
  AA,07/03/2015,0085,N789AA,JFK,19:15,18:19,-56,0000,0000,0000,0000,0000,
