
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): February
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,02/01/2015,0015,N786AA,JFK,11:41,10:48,0401 ,0356,-53,10:44,0004,0000,0000,0000,0000,0000,
  AA,02/01/2015,0069,N3LCAA,MIA,22:13,22:02,0393 ,0382,-11,21:58,0004,0000,0000,0000,0000,0000,
  AA,02/01/2015,0085,N784AA,JFK,19:14,19:26,0404 ,0386,12,19:22,0004,0000,0000,0000,0000,0000,
  AA,02/01/2015,0163,N790AA,JFK,23:35,23:20,0400 ,0385,-15,23:13,0007,0000,0000,0000,0000,0000,
  AA,02/01/2015,0167,N381AA,MIA,10:50,10:23,0385 ,0362,-27,10:18,0005,0000,0000,0000,0000,0000,
  AA,02/01/2015,0168,N358AA,DFW,09:47,09:24,0232 ,0217,-23,09:20,0004,0000,0000,0000,0000,0000,
  AA,02/01/2015,0177,N783AA,JFK,21:26,20:57,0401 ,0378,-29,20:53,0004,0000,0000,0000,0000,0000,
  AA,02/01/2015,0197,N3JRAA,ORD,16:37,00:00,0282 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,02/01/2015,0209,N3KFAA,LAX,17:40,17:31,0080 ,0079,-9,17:27,0004,0000,0000,0000,0000,0000,
  AA,02/01/2015,0212,N3AXAA,DFW,12:20,12:15,0235 ,0228,-5,12:10,0005,0000,0000,0000,0000,0000,
  AA,02/01/2015,0219,N3EMAA,LAX,20:02,19:45,0082 ,0072,-17,19:43,0002,0000,0000,0000,0000,0000,
  AA,02/01/2015,0241,N3EJAA,ORD,18:54,00:00,0284 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,02/01/2015,0305,N5BRAA,MIA,17:47,18:31,0387 ,0409,44,18:21,0010,0022,0000,0022,0000,0000,
