
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): March
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,03/01/2014,0059,N339AA,JFK,11:35,11:33,0395 ,0397,-2,11:22,0011,0000,0000,0000,0000,0000,
  AA,03/01/2014,0069,N5CDAA,MIA,23:55,00:22,0380 ,0371,27,00:19,0003,0000,0000,0000,0000,0027,
  AA,03/01/2014,0085,N364AA,JFK,19:15,21:44,0405 ,0414,149,21:41,0003,0140,0000,0009,0000,0000,
  AA,03/01/2014,0108,N3GMAA,LAX,08:30,08:33,0090 ,0091,3,08:29,0004,0000,0000,0000,0000,0000,
  AA,03/01/2014,0167,N365AA,MIA,11:25,11:14,0385 ,0380,-11,11:07,0007,0000,0000,0000,0000,0000,
  AA,03/01/2014,0179,N338AA,JFK,13:55,14:52,0385 ,0387,57,14:42,0010,0000,0000,0057,0000,0000,
  AA,03/01/2014,0193,N3JAAA,DFW,12:30,12:35,0235 ,0247,5,12:20,0015,0000,0000,0000,0000,0000,
  AA,03/01/2014,0197,N3ARAA,ORD,17:20,17:39,0280 ,0284,19,17:33,0006,0000,0015,0004,0000,0000,
  AA,03/01/2014,0209,N3HMAA,LAX,16:55,16:56,0080 ,0083,1,16:51,0005,0000,0000,0000,0000,0000,
  AA,03/01/2014,0219,N3FAAA,LAX,19:15,19:11,0080 ,0071,-4,19:08,0003,0000,0000,0000,0000,0000,
  AA,03/01/2014,0275,N5CSAA,MIA,20:00,19:38,0390 ,0372,-22,19:35,0003,0000,0000,0000,0000,0000,
  AA,03/01/2014,0323,N3GRAA,DFW,15:25,17:09,0230 ,0230,104,17:05,0004,0000,0000,0000,0000,0104,
  AA,03/01/2014,0329,N3DLAA,DFW,16:10,16:25,0225 ,0230,15,16:20,0005,0010,0000,0005,0000,0000,
  AA,03/01/2014,0399,N3EUAA,DFW,17:55,17:43,0230 ,0224,-12,17:38,0005,0000,0000,0000,0000,0000,
  AA,03/01/2014,1105,N5FDAA,DFW,23:10,23:12,0230 ,0219,2,23:07,0005,0000,0000,0000,0000,0000,
  AA,03/01/2014,1521,N5EJAA,DFW,10:00,10:15,0225 ,0242,15,10:12,0003,0000,0000,0015,0000,0000,
  AA,03/01/2014,1536,N3JHAA,DFW,19:50,19:47,0235 ,0223,-3,19:44,0003,0000,0000,0000,0000,0000,
  AA,03/01/2014,1585,N3BKAA,ORD,10:05,10:20,0275 ,0289,15,10:16,0004,0000,0000,0015,0000,0000,
  AA,03/01/2014,1658,N3GVAA,DFW,09:15,09:18,0235 ,0241,3,09:12,0006,0000,0000,0000,0000,0000,
  AA,03/01/2014,1677,N388AA,DFW,13:25,13:26,0235 ,0220,1,13:21,0005,0000,0000,0000,0000,0000,
  AA,03/01/2014,2245,N3ETAA,ORD,18:45,19:29,0280 ,0308,44,19:24,0005,0000,0012,0028,0000,0004,
  AA,03/01/2014,2356,N3FBAA,ORD,13:05,14:18,0280 ,0295,73,14:13,0005,0000,0000,0073,0000,0000,
  AA,03/01/2014,2411,N3HPAA,DFW,21:10,21:06,0235 ,0232,-4,20:59,0007,0000,0000,0000,0000,0000,
  AA,03/01/2014,2455,N3JCAA,LAX,11:50,12:15,0080 ,0090,25,12:07,0008,0015,0000,0010,0000,0000,
  AA,03/01/2014,2456,N3ACAA,LAX,14:00,14:36,0080 ,0080,36,14:32,0004,0000,0000,0000,0000,0036,
  AA,03/01/2014,2465,N3HMAA,LAX,21:25,21:36,0085 ,0095,11,21:32,0004,0000,0000,0000,0000,0000,
  AA,03/02/2014,0059,N339AA,JFK,11:35,11:37,0395 ,0406,2,11:33,0004,0000,0000,0000,0000,0000,
  AA,03/02/2014,0069,N633AA,MIA,23:55,23:51,0380 ,0380,-4,23:47,0004,0000,0000,0000,0000,0000,
  AA,03/02/2014,0085,N389AA,JFK,19:15,19:19,0405 ,0412,4,19:15,0004,0000,0000,0000,0000,0000,
  AA,03/02/2014,0108,N3JTAA,LAX,08:30,08:13,0090 ,0079,-17,08:09,0004,0000,0000,0000,0000,0000,
  AA,03/02/2014,0167,N347AA,MIA,11:25,11:23,0385 ,0360,-2,11:17,0006,0000,0000,0000,0000,0000,
  AA,03/02/2014,0177,N328AA,JFK,21:25,21:44,0400 ,0419,19,21:37,0007,0000,0000,0019,0000,0000,
  AA,03/02/2014,0179,N332AA,JFK,13:55,00:00,0385 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,03/02/2014,0193,N3AYAA,DFW,12:30,00:00,0235 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,03/02/2014,0197,N3ENAA,ORD,17:20,17:26,0280 ,0277,6,17:20,0006,0000,0000,0000,0000,0000,
  AA,03/02/2014,0209,N3FTAA,LAX,16:55,16:40,0080 ,0072,-15,16:36,0004,0000,0000,0000,0000,0000,
  AA,03/02/2014,0219,N3KPAA,LAX,19:15,19:44,0080 ,0110,29,19:39,0005,0000,0000,0029,0000,0000,
  AA,03/02/2014,0275,N5BYAA,MIA,20:00,19:41,0390 ,0376,-19,19:36,0005,0000,0000,0000,0000,0000,
  AA,03/02/2014,0323,N3ELAA,DFW,15:25,16:39,0230 ,0264,74,16:33,0006,0000,0040,0034,0000,0000,
  AA,03/02/2014,0329,N3JAAA,DFW,16:10,00:00,0225 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,03/02/2014,0399,N3GNAA,DFW,17:55,18:48,0230 ,0255,53,18:43,0005,0000,0028,0025,0000,0000,
  AA,03/02/2014,1105,N5DSAA,DFW,23:10,01:38,0230 ,0226,148,01:31,0007,0047,0000,0000,0000,0101,
  AA,03/02/2014,1399,N3GDAA,ORD,21:50,22:09,0290 ,0278,19,22:06,0003,0000,0000,0012,0000,0007,
  AA,03/02/2014,1427,N3JPAA,DFW,22:15,22:18,0235 ,0225,3,22:15,0003,0000,0000,0000,0000,0000,
